side,pb_kind,pb_level,exit_method,tier,n_total,full_wr,full_pf,full_sum_pnl_pct,full_avg_win_pct,full_avg_loss_pct,full_3x_compd_pct,full_3x_dd_pct,full_5x_compd_pct,full_5x_dd_pct,h2_n,h2_wr,h2_pf,h2_sum_pnl_pct,q1_n,q1_wr,q1_pf,q1_sum_pnl_pct
short,pct,20.0,atr_trail_3,26-50,1316,43.99696048632219,1.9152486273269667,3199.8770771058694,11.564871326895158,-4.7438038279056,4187112729886001.5,-99.95610559618848,-99.99466864248625,-99.9999991969224,132,54.54545454545454,3.1689242028036766,681.3197519058115,93,49.46236559139785,2.084657612861938,190.94459583138374
short,pct,20.0,atr_trail_3,51-100,4567,45.91635647033063,2.170755269568377,14867.515665419553,13.145730271878115,-5.141328224578485,1.4036113852063488e+52,-99.987117480662,-100.0,-100.0,398,56.03015075376885,3.093473681004536,1995.07779817757,289,50.17301038062284,2.2493899581184746,954.4159828824711
short,pct,20.0,atr_trail_3,101-200,3753,47.45536903810285,2.358546048828775,13180.321688440306,12.847898200941996,-4.919769273548369,5.764587408621846e+50,-99.999867418092,-99.99938209395812,-100.0,404,55.1980198019802,2.689940797109695,1736.8652035821449,219,51.598173515981735,2.7796069966236074,730.0821549076998
short,atr,1.0,trend_flip,top25,335,42.98507462686567,3.399217819441154,5476.458626291658,53.882363240884345,-11.95079413819732,-74.07551392747732,-99.99999894746912,-100.0,-100.0,35,51.42857142857142,6.503472231295273,1038.2517759097689,28,78.57142857142857,14.510098202281668,855.2494297307561
short,atr,1.0,trend_flip,26-50,470,44.8936170212766,4.406976875332167,11302.157513585684,69.28679715047711,-12.80832696974899,1766456853.0786672,-99.99530032204288,-100.0,-100.0,55,52.72727272727272,10.349356145046517,2503.4312211206684,29,79.3103448275862,55.49889881852966,850.3832967472878
short,atr,1.0,trend_flip,51-100,1372,49.85422740524781,5.6038085758453,45584.25017111352,81.11940333164425,-14.39160131937668,5.729012177792915e+45,-99.99988683475827,-100.0,-100.0,153,60.130718954248366,13.278258331487669,7677.078090436624,83,74.69879518072288,15.913060912409575,3267.1436987748507
short,atr,1.0,trend_flip,101-200,1309,47.9755538579068,4.969365729685979,37182.38899944522,74.12376853127279,-13.755268191180747,7.506781517161354e+29,-99.999999999999,-100.0,-100.0,167,56.886227544910184,9.223992677443702,6729.158625167636,63,73.01587301587301,7.140520370455807,1491.3066282372927
short,atr,1.0,target_20pct,top25,502,69.7211155378486,2.2012315745104893,5166.065516419543,27.047732325090944,-28.293689456330828,-100.0,-100.0,-100.0,-100.0,55,100.0,inf,1574.5873621976475,46,67.3913043478261,5.812382753066371,619.1347519919248
short,atr,1.0,target_20pct,26-50,777,74.5173745173745,2.623861671769548,9852.147945552773,27.494401190442456,-30.641971432896003,-100.0,-100.0,-100.0,-100.0,91,98.9010989010989,144.36194947769624,2639.4946996380404,58,75.86206896551724,5.739833349224459,746.4918490380774
short,atr,1.0,target_20pct,51-100,2455,80.08146639511202,3.7844637190548798,40728.42159181621,28.15638199846938,-29.91211741753495,-99.99501843025352,-100.0,2.5212921470493715e+74,-100.0,259,97.2972972972973,38.312523000357466,7761.0805135649225,154,82.46753246753246,8.044628314470783,2170.4873158175646
short,atr,1.0,target_20pct,101-200,2103,77.65097479790775,3.8124331402320726,32902.7338792563,27.31277514789849,-24.891548802684948,18375924261921.383,-99.99999999999994,7.383833861365782e+30,-100.0,244,95.49180327868852,28.699160764290212,6640.8059321886385,117,74.35897435897436,5.4756124301145475,1461.2213291262785
short,atr,1.0,target_30pct,top25,379,62.00527704485488,2.2060474599030093,4900.576747717425,38.144311985833895,-28.21761506217736,-100.0,-100.0,-100.0,-100.0,40,100.0,inf,1771.6182099578723,31,74.19354838709677,6.484541601473496,508.5233826322781
short,atr,1.0,target_30pct,26-50,577,67.59098786828423,2.818682554663546,10152.665816432074,40.346396375158385,-29.852560266736322,-100.0,-100.0,-100.0,-100.0,64,95.3125,112.00241067469625,2702.4834856242364,39,79.48717948717949,7.464602780589615,630.9724842362799
short,atr,1.0,target_30pct,51-100,1812,73.84105960264901,4.04201330218742,41870.919978335194,41.58081710519241,-29.03842470129167,-100.0,-100.0,-11.506396123137408,-100.0,187,95.72192513368985,43.65009081768592,7961.090753807508,111,80.18018018018019,8.512608915918717,2121.039109096091
short,atr,1.0,target_30pct,101-200,1556,71.91516709511568,4.214509462881835,33740.89091059987,39.532910015843726,-24.019302968259186,84697970.65069547,-100.0,-100.0,-100.0,181,93.37016574585635,42.22191237474098,6956.851794308942,82,75.60975609756098,6.042094827020715,1331.9756356857215
short,atr,1.0,target_50pct,top25,290,56.20689655172414,2.1116027626188383,4044.108191628375,47.130035337297606,-28.646358805914453,-100.0,-100.0,-100.0,-100.0,28,100.0,inf,1611.6668028490108,24,79.16666666666666,20.90863919221274,555.3698721379295
short,atr,1.0,target_50pct,26-50,417,60.19184652278178,2.996641749085776,9991.874622446721,59.74587589139483,-30.146627869237225,-100.0,-100.0,-100.0,-100.0,45,93.33333333333333,148.17389325713054,3104.587250997762,24,83.33333333333334,8.458680290619025,419.13697352770527
short,atr,1.0,target_50pct,51-100,1293,67.51740139211137,4.5238826900558795,42788.70726838599,62.92233264712072,-28.91068841083428,-100.0,-100.0,-100.0,-100.0,127,95.2755905511811,37.49893577100084,8704.21605688469,76,73.68421052631578,7.8935090457240005,1623.6985162493459
short,atr,1.0,target_50pct,101-200,1124,67.25978647686833,5.0463388617361975,35177.98980350894,58.03144478650587,-23.624408845351883,4888136296870.03,-100.0,-100.0,-100.0,128,91.40625,26.198305573432283,7328.676034851085,59,72.88135593220339,7.923095664944147,1248.7060223644128
short,atr,1.0,atr_trail_2,top25,2257,44.04076207354896,1.7022687648138801,2629.2262533617136,6.411599015436649,-2.9642938780540895,24539643710149.465,-99.71117817178308,443520105.94899404,-99.96118307774877,278,39.20863309352518,1.2069423452800347,104.69088630146763,163,50.306748466257666,2.8708326739744274,454.7107913785728
short,atr,1.0,atr_trail_2,26-50,3395,43.71134020618557,1.7874175017575524,4555.496351044667,6.9682342958115235,-3.0274010172368575,4.2850118897762235e+27,-99.81859721415297,2.075757251249239e+19,-99.999429214256,415,37.34939759036144,1.2357672004798639,164.5085495840307,259,47.87644787644788,2.176408393345107,413.807918240761
short,atr,1.0,atr_trail_2,51-100,10827,43.548536067239304,1.7672443398176234,15501.752047120548,7.572896043156274,-3.305702355425603,3.48872010007831e+58,-99.98244138800435,11065716667.421663,-99.99999999999183,1356,37.02064896755162,1.0514905602225075,129.28509388846928,780,45.0,1.9090087107173654,1072.3438641485827
short,atr,1.0,atr_trail_2,101-200,10062,43.93758696084277,1.7198398106046955,12256.126484827944,6.623459049089929,-3.0182921416767647,2.9139400047252996e+49,-99.9965330013713,1005916262546.3468,-100.0,1390,35.899280575539564,0.9994187118523328,-1.468027678842243,589,46.01018675721562,1.8328396511198113,732.6507226073053
short,atr,1.0,atr_trail_3,top25,1845,44.3360433604336,1.5102434970140173,1993.2862105294237,7.212500472877085,-3.80383561468747,123.01027555509157,-99.97391143768519,-99.99999999999987,-100.0,233,42.06008583690987,1.0877722711463043,44.55690318824948,137,48.175182481751825,2.206955663277605,347.50671867295824
short,atr,1.0,atr_trail_3,26-50,2698,43.95848776871757,1.7475607152979826,4171.025535639377,8.221365610686467,-3.6901548139118874,2.01511898359868e+18,-99.92204284997082,6592.858033044472,-99.99999994611876,347,36.887608069164266,1.1245552730139314,94.61325100275208,196,48.97959183673469,2.4129616863850867,423.5028581867269
short,atr,1.0,atr_trail_3,51-100,8585,43.76237623762376,1.782218281275719,15224.575591808505,9.232874498974173,-4.031345049883484,2.2735565902328983e+36,-99.99990166229196,-100.0,-100.0,1082,36.41404805914972,1.0154791360633586,39.610647568305055,590,46.61016949152542,2.0875595469217822,1212.6758425267906
short,atr,1.0,atr_trail_3,101-200,7982,44.450012528188424,1.7333062391197247,11712.509080152511,7.802903745881571,-3.6022087077661946,8.866287867203548e+34,-99.99999815597491,-100.0,-100.0,1103,38.168631006346324,1.006608176103454,16.05185063757566,468,47.43589743589743,1.9278698452603305,732.3621552665318
short,atr,2.0,trend_flip,top25,336,43.154761904761905,3.4994471232931015,5622.112363216513,54.28589484212537,-11.776661721945903,-97.63901080684045,-99.99999958489597,-100.0,-100.0,36,50.0,5.936076785895267,1082.3727533656113,28,78.57142857142857,15.9254204351878,893.0765807397042
short,atr,2.0,trend_flip,26-50,470,45.53191489361702,4.828487632891506,11825.092353535334,69.69067047252709,-12.065277842130723,3.340439484254537e+17,-99.96432675405084,-100.0,-100.0,56,53.57142857142857,12.233286151647125,2741.2717891995326,29,82.75862068965517,58.94323788835069,744.290347322219
short,atr,2.0,trend_flip,51-100,1366,50.95168374816984,6.06668123438255,47592.96734626831,81.87685223687552,-14.019883299398561,3.908605009644671e+64,-99.9994190772962,-100.0,-100.0,154,59.09090909090909,13.466115127958155,7831.051857909117,84,78.57142857142857,17.91427974979495,3310.421092279139
short,atr,2.0,trend_flip,101-200,1305,48.735632183908045,5.333292167766017,38778.94625152316,75.04405481438357,-13.376790150111804,1.8955453936731994e+45,-99.99999999997937,-100.0,-100.0,171,57.30994152046783,9.653023724378425,6844.057372201479,66,71.21212121212122,7.157822686256738,1585.7904845116836
short,atr,2.0,target_20pct,top25,516,72.86821705426357,2.353428727423581,5746.158513762958,26.573907401570086,-30.32593335162424,-100.0,-100.0,-100.0,-100.0,60,100.0,inf,1665.8838718760694,46,78.26086956521739,8.578420856308531,686.3847819733185
short,atr,2.0,target_20pct,26-50,783,76.37292464878672,2.8237896642371787,10558.049587042256,27.33632363971999,-31.292280808163774,-100.0,-100.0,-100.0,-100.0,93,98.9247311827957,154.1979415215492,2777.8269332921054,55,81.81818181818183,7.250063329530575,771.3306117401047
short,atr,2.0,target_20pct,51-100,2538,82.11189913317573,4.1625810873660685,44609.64476156513,28.174232062973033,-31.069283827468453,4.209033731234899e+39,-100.0,1.7333464310681708e+143,-100.0,282,97.16312056737588,46.72422894277018,8276.733945147236,152,85.52631578947368,9.054981527037688,2240.4313041243972
short,atr,2.0,target_20pct,101-200,2146,79.03075489282386,4.164211594107783,35457.569311765896,27.513787839050764,-24.90181080725377,2.419468780214142e+48,-99.99999999999021,9.671551312419688e+77,-99.99999999999584,256,96.09375,31.40262962748046,7030.577393860002,120,74.16666666666667,6.230427147998927,1572.7694611299207
short,atr,2.0,target_30pct,top25,385,63.896103896103895,2.3078521654936788,5219.643445771494,37.44165697325949,-28.712260213311787,-100.0,-100.0,-100.0,-100.0,41,100.0,inf,1880.9951369210453,31,77.41935483870968,6.577913296351271,511.37755526418147
short,atr,2.0,target_30pct,26-50,586,68.77133105802048,2.97737257212243,10965.166952374073,40.968954370995384,-30.30230414828997,-100.0,-100.0,-100.0,-100.0,68,98.52941176470588,165.34440642556024,2979.937680432932,38,78.94736842105263,6.507588711252471,596.8663324741339
short,atr,2.0,target_30pct,51-100,1837,75.72128470332063,4.241142128392001,43860.27110828519,41.259972357013076,-30.34159291551569,-99.46734578490369,-100.0,7.136499322530104e+23,-100.0,191,95.28795811518324,41.45277968311649,8103.050358802948,110,85.45454545454545,10.882109404626096,2187.67160839429
short,atr,2.0,target_30pct,101-200,1583,73.21541377132029,4.53179079414254,35909.85435883894,39.75622047866498,-23.98020088663625,1.0895239111118645e+30,-100.0,1.9610965244354253e+21,-100.0,186,94.6236559139785,42.37483636368165,7314.200601485775,82,70.73170731707317,6.448390139943286,1268.4921814657582
short,atr,2.0,target_50pct,top25,291,60.824742268041234,2.323199376051846,4592.804453626778,45.5581293781044,-30.447231985067543,-100.0,-100.0,-100.0,-100.0,28,100.0,inf,1707.9602374878143,25,88.0,10.604675867384094,650.6472543549723
short,atr,2.0,target_50pct,26-50,418,61.004784688995215,3.2095579707999162,10472.042157252901,59.65282635187321,-29.076248849538434,-100.0,-100.0,-100.0,-100.0,46,95.65217391304348,169.3450193289854,3172.697252058122,25,80.0,7.826630724232205,437.44065650505195
short,atr,2.0,target_50pct,51-100,1305,68.42911877394636,4.787843930582828,44962.045959257906,63.64180887450792,-28.810896518635104,-100.0,-100.0,-100.0,-100.0,130,94.61538461538461,44.35418553853395,8997.026204897036,76,78.94736842105263,8.492710031175518,1651.5921916065245
short,atr,2.0,target_50pct,101-200,1142,67.86339754816112,5.129010577247994,35915.83469299282,57.56676978260783,-23.701394791630097,79291931196794.56,-100.0,-100.0,-100.0,129,89.14728682170544,21.78012730173176,7118.57784937103,61,80.32786885245902,10.692717187833672,1348.2826013488807
short,atr,2.0,atr_trail_2,top25,2544,48.5062893081761,2.022472150247173,3895.208827381896,6.243766430174351,-2.908090799582637,3.675215066138299e+28,-99.71290504721301,1.2297306707132109e+30,-99.92596373708155,330,42.72727272727273,1.6046003215229343,290.2751994124453,194,52.57731958762887,3.0175939732332044,540.3289094342294
short,atr,2.0,atr_trail_2,26-50,3758,47.89781798829165,2.1367009364579257,6672.326854280611,6.967906753771658,-2.997908734682519,3.9366057676819764e+46,-99.75864090646527,2.4334844844998814e+53,-99.96305198403482,472,45.97457627118644,1.4163772733966786,297.1579779334333,290,53.44827586206896,2.708420053414455,557.9762614943684
short,atr,2.0,atr_trail_2,51-100,12078,47.988077496274215,2.167526213611681,23846.439074461545,7.6382325678714595,-3.251314372639516,1.0278456462503753e+145,-99.92453619781111,5.249407104875918e+131,-99.99986095868263,1536,45.57291666666667,1.498507013986742,1231.0511383867954,925,47.56756756756757,1.9765755681025068,1315.670463920359
short,atr,2.0,atr_trail_2,101-200,11066,48.02096511838062,2.1007257600397797,18888.948254636474,6.783853451705037,-2.9833882106613516,8.91937672987813e+111,-99.8826662206938,1.7542219696889632e+103,-99.99999962809115,1587,41.52488972904852,1.263788826323129,686.7229265140029,686,50.29154518950437,2.4821353354078823,1214.2451723383704
short,atr,2.0,atr_trail_3,top25,2066,48.354307841239105,1.7850672268742898,3065.711010284296,6.977718649097413,-3.6598218558238234,3.1887471059571456e+16,-99.8217835939173,27695330.216171704,-99.9934942667972,276,43.11594202898551,1.1909155323602634,103.12565692721623,151,55.62913907284768,2.803699754857391,486.3538721385936
short,atr,2.0,atr_trail_3,26-50,3046,47.50492449113592,1.9677903400864705,5754.151344109624,8.085563470988154,-3.7183608495373575,4.070712257746465e+31,-99.94015022204759,6.500132185844567e+24,-99.99995489361801,391,43.22250639386189,1.3670771123013672,275.70066690298444,222,50.45045045045045,2.1650504068037804,452.5874465087819
short,atr,2.0,atr_trail_3,51-100,9681,47.1955376510691,2.0598069358732514,21607.463315194673,9.191415206351166,-3.9882849692143605,2.833547572138488e+90,-99.91483710727528,1.478533008910328e+29,-99.99999996961323,1226,43.800978792822185,1.3667544605748325,911.5018621188776,687,49.34497816593886,2.1881770806968963,1460.940075488312
short,atr,2.0,atr_trail_3,101-200,8953,47.414274544845306,1.9463868257794583,15939.447060984401,7.722466400551935,-3.577405014732066,3.655202227133828e+71,-99.94918040421628,2.8229908158129135e+31,-99.99999999999912,1268,41.48264984227129,1.1322004300323192,350.80704025658406,542,50.7380073800738,2.279718781055173,1069.1274982546008
short,atr,3.0,trend_flip,top25,331,43.80664652567976,3.788831134673944,5741.771570830938,53.79735697986659,-11.069060168009228,12917622.407047492,-99.99994774725637,-100.0,-100.0,36,50.0,5.929291340888852,1039.001347697891,28,78.57142857142857,18.31407373895377,961.328666410866
short,atr,3.0,trend_flip,26-50,466,48.06866952789699,5.062508620047872,12047.671644815971,67.02341993240371,-12.254439752241579,1.4972780034175987e+21,-99.94734075704311,-100.0,-100.0,56,55.35714285714286,13.299863263962335,2788.607646397261,29,86.20689655172413,76.05412740034879,800.2856576182669
short,atr,3.0,trend_flip,51-100,1371,52.44347191830781,6.256065409710822,48184.991787514446,79.76702934351346,-14.060586365754174,3.5206613630237883e+74,-99.9994019164334,-100.0,-100.0,157,61.146496815286625,14.214864979773392,7887.728689006366,85,80.0,21.21426673445784,3354.3714957610355
short,atr,3.0,trend_flip,101-200,1304,48.38957055214724,5.412504409253267,38519.62482101087,74.87999384132489,-12.971250063692615,7.63040041160622e+50,-99.99999993435445,-100.0,-100.0,172,57.55813953488372,10.224192340301888,7015.299238404718,66,71.21212121212122,7.232311672492934,1499.119309360084
short,atr,3.0,target_20pct,top25,523,74.37858508604207,2.5546469332390287,6376.305634948654,26.935102757878337,-30.60783087959717,-100.0,-100.0,-100.0,-100.0,61,100.0,inf,1741.908953410245,45,82.22222222222221,8.9192113125347,695.0653899372317
short,atr,3.0,target_20pct,26-50,801,77.65293383270911,2.9511576817598226,11213.99394008225,27.269048162527742,-32.108123000055905,-100.0,-100.0,-100.0,-100.0,96,98.95833333333334,175.7434420186943,2826.924741374495,54,81.48148148148148,7.798131618896015,776.2035885763199
short,atr,3.0,target_20pct,51-100,2615,82.94455066921607,4.5086247700132684,47610.029972452765,28.20629673757924,-30.424725675687466,4.180565690593911e+94,-100.0,4.712637955574074e+197,-99.99999999999997,295,96.27118644067797,38.768364618812654,8418.89453395374,161,85.09316770186336,10.399801518076588,2581.0357008433693
short,atr,3.0,target_20pct,101-200,2207,80.65246941549616,4.51348117626533,37980.15286020929,27.41010571040212,-25.31577354638524,1.9543402416381361e+92,-99.99999999881139,4.895160393684186e+121,-99.99999999978209,278,96.0431654676259,38.15995870097567,7638.209459584715,115,80.0,7.5542059602857545,1606.627809353515
short,atr,3.0,target_30pct,top25,388,66.23711340206185,2.4846808713871282,5689.346019272318,37.04816719530321,-29.25215992305808,-100.0,-100.0,-100.0,-100.0,42,100.0,inf,1867.8118566306484,30,83.33333333333334,6.592051556700927,458.4097815013297
short,atr,3.0,target_30pct,26-50,593,69.98313659359191,3.136052161508906,11610.212190380194,41.07366760577166,-30.535729584354186,-100.0,-100.0,-100.0,-100.0,68,98.52941176470588,186.19617932780827,2996.0246593620395,39,76.92307692307693,7.5830615271821795,654.2966153363525
short,atr,3.0,target_30pct,51-100,1869,76.08346709470305,4.460934166517441,46091.57192245212,41.77864967819388,-29.793440536777567,2.4565016744120383e+26,-100.0,2.1927747744661695e+65,-100.0,198,95.45454545454545,45.385027223717834,8617.358041913329,106,83.01886792452831,11.989699220553314,2244.1773064988033
short,atr,3.0,target_30pct,101-200,1597,74.95303694427051,4.858550550785778,37557.77878080096,39.50829433371102,-24.33412384162783,4.6989183508280645e+59,-99.99999999988407,2.2076642248232797e+58,-99.99999999999997,196,94.38775510204081,51.094369141295864,7728.510859370462,79,75.9493670886076,6.747173674763478,1197.9719120006762
short,atr,3.0,target_50pct,top25,290,60.689655172413794,2.340671304195615,4603.552228163302,45.66658375184764,-30.120758878613017,-100.0,-100.0,-100.0,-100.0,28,100.0,inf,1643.2321935360562,24,91.66666666666666,9.510515790285304,558.1721474975934
short,atr,3.0,target_50pct,26-50,419,61.813842482100235,3.3162046308917263,10812.846650767586,59.7729479764095,-29.177167969515448,-100.0,-100.0,-100.0,-100.0,46,95.65217391304348,194.93668490212315,3275.919834231748,25,80.0,7.704424686453335,423.2302708805463
short,atr,3.0,target_50pct,51-100,1315,69.20152091254754,4.882096851640528,46101.42488141624,63.710788627082,-29.321957454884924,-100.0,-100.0,-100.0,-100.0,132,94.6969696969697,51.687061848714755,9139.382918882564,79,82.27848101265823,10.066289751998614,1842.9750173062284
short,atr,3.0,target_50pct,101-200,1149,67.27589208006962,5.306518935370347,36688.337378242715,58.48330323573787,-22.657595805804952,8.025904384862651e+27,-99.99999999617812,-100.0,-100.0,131,90.07633587786259,26.057063849894057,7530.019579133674,59,79.66101694915254,9.514558572232932,1310.006505421593
short,atr,3.0,atr_trail_2,top25,2735,49.61608775137111,2.2982307175922747,4916.955934373143,6.414432106772824,-2.748496686877779,1.6712676850898736e+41,-99.38885684973779,1.757502607152972e+49,-99.98401812015749,377,43.76657824933687,1.5554162671436527,306.7069677771724,238,48.319327731092436,2.3779493660096565,491.7862840934453
short,atr,3.0,atr_trail_2,26-50,4003,49.86260304771422,2.4032409176477523,8174.556876202903,7.014048307492661,-2.90258273320999,5.307086874585259e+65,-99.36481074402886,3.676610659278779e+80,-99.60344944938224,552,45.65217391304348,1.734288748678185,551.4854998860079,328,53.65853658536586,2.41873047500826,583.7184144301382
short,atr,3.0,atr_trail_2,51-100,12797,50.097679143549264,2.451789977497674,29512.743155636497,7.774335397245273,-3.1832948756816393,1.364579191708266e+207,-99.66092393037874,2.6097109414157112e+215,-99.98611331885134,1702,47.12103407755582,1.7402607710380622,1889.0495035169868,993,51.057401812688816,2.274807408778356,1766.5786240892612
short,atr,3.0,atr_trail_2,101-200,11693,49.64508680407081,2.3683431452261288,23504.54835277368,7.0080838967064185,-2.917353713927833,6.2349067981004655e+165,-99.51765070109553,4.360731852726123e+172,-99.99974260716668,1769,44.54494064443188,1.4352510927172684,1178.2650806170448,760,54.21052631578947,2.6636491705648986,1514.1446683645124
short,atr,3.0,atr_trail_3,top25,2249,48.955091151622945,2.0749123183425784,4129.069966969803,7.239217619305793,-3.346087658437174,3.2805293577207004e+30,-99.74068401470582,6.589496773445403e+28,-99.99648926635224,313,41.853035143769965,1.38108035996171,212.92071339420886,188,48.40425531914894,2.2996454268740654,463.8979657965636
short,atr,3.0,atr_trail_3,26-50,3327,48.72257288848812,2.259849975346093,7479.800208084632,8.27690097974252,-3.480103329471275,2.6817751979679305e+53,-99.5634954560113,3.0508646218106764e+56,-99.89877359668883,461,43.600867678958785,1.5301225856371592,433.1275240948232,259,57.14285714285714,2.7523549197506196,682.0899986120929
short,atr,3.0,atr_trail_3,51-100,10425,49.70743405275779,2.30227168464483,26919.11345382924,9.183713327590896,-3.9425689509339654,1.8419503462944637e+148,-99.79403842840078,1.2348827436210146e+108,-99.99986030492917,1360,45.44117647058823,1.492138507817578,1313.2435110304311,753,53.12084993359893,2.736683703927895,2111.9596331261123
short,atr,3.0,atr_trail_3,101-200,9659,48.92846050315768,2.2045175552966176,20948.342129632023,8.112530983876773,-3.525538070174256,4.190170518263259e+122,-99.94412342451116,1.5222986318884655e+87,-99.99999999758941,1424,43.18820224719101,1.3842831166108382,1061.5542439942928,593,54.300168634064086,2.3967933261084764,1285.7112562128916
short,atr,4.0,trend_flip,top25,333,43.24324324324324,3.5928019815441687,5593.194211989675,53.8221867882214,-11.413760240815911,-96.24545859370677,-99.99999975878758,-100.0,-100.0,36,50.0,5.959945933300998,1027.7287957872386,29,75.86206896551724,15.619756757017274,951.449375299192
short,atr,4.0,trend_flip,26-50,461,49.457700650759215,5.339480964000061,12260.064780819075,66.16360693022501,-12.125483258679097,1.046057836351363e+25,-99.93363314030051,-100.0,-100.0,56,57.14285714285714,12.732380478730438,2816.7125780137417,28,89.28571428571429,79.50672682938603,741.1938891379202
short,atr,4.0,trend_flip,51-100,1357,52.468680913780396,6.40828542801056,48422.184455355535,80.58359298585896,-13.881137597792312,3.371256187825709e+80,-99.99983813584343,-100.0,-100.0,157,61.78343949044586,14.685719492193847,8104.1208215350625,82,78.04878048780488,18.95652910362077,3311.8132653932157
short,atr,4.0,trend_flip,101-200,1296,48.99691358024691,5.611249063081545,39072.06196876098,74.87443731576117,-12.818768119133686,8.128995258210572e+58,-99.99999687001146,-100.0,-100.0,172,59.883720930232556,11.029919870758459,7134.240479698764,65,67.6923076923077,7.405060477811051,1462.1129608241083
short,atr,4.0,target_20pct,top25,524,74.80916030534351,2.545898242257711,6292.45977129792,26.435925454068148,-30.836537929521164,-100.0,-100.0,-100.0,-100.0,59,100.0,inf,1680.309954145694,46,86.95652173913044,10.15522266149139,717.5699349448786
short,atr,4.0,target_20pct,26-50,814,77.88697788697789,3.0873937134270015,11711.694446653652,27.32235436544208,-31.170434561314607,-100.0,-100.0,-99.99999999997765,-100.0,100,98.0,54.68141994821313,2795.942476240135,58,79.3103448275862,7.9887034063485265,861.5079240131416
short,atr,4.0,target_20pct,51-100,2618,83.53705118411001,4.588482755042766,47848.30202393348,27.975379586806348,-30.93701422833413,8.087453553840707e+98,-100.0,2.8605805107525137e+214,-99.99999999999989,300,96.33333333333334,39.80694256939618,8489.124663429064,159,86.16352201257862,11.878442786746483,2605.7629011087492
short,atr,4.0,target_20pct,101-200,2219,81.34294727354664,4.734128354088885,38923.42351832118,27.33912508869859,-25.178012721690283,4.791244802677754e+112,-99.99999999998533,8.104890508385149e+152,-99.99999999992653,287,95.47038327526133,29.37835199247671,7813.513549586532,116,83.62068965517241,9.751873013722092,1704.2876223734393
short,atr,4.0,target_30pct,top25,388,66.49484536082474,2.5678276817646224,5922.494542506065,37.596941049897175,-29.057817295133898,-100.0,-100.0,-100.0,-100.0,40,100.0,inf,1795.3688858475966,32,87.5,9.304352200614362,586.138821968179
short,atr,4.0,target_30pct,26-50,586,70.13651877133105,3.182883990821751,11413.549524191982,40.49198429758769,-29.878034412094628,-100.0,-100.0,-100.0,-100.0,69,98.55072463768117,174.31284050535282,2977.9588274953367,38,73.68421052631578,7.881495518066586,633.7816302409381
short,atr,4.0,target_30pct,51-100,1869,77.15355805243446,4.676906292391221,47171.69825979525,41.60948667165299,-30.044921594211598,7.480354429351271e+51,-99.99999999999999,1.7543729108877392e+94,-100.0,203,96.55172413793103,50.712158295114776,8886.598688086906,108,83.33333333333334,11.48035496267758,2270.7185186241345
short,atr,4.0,target_30pct,101-200,1601,75.39038101186758,4.9585542256963295,38325.24819514139,39.77371655587148,-24.572659106079904,2.664470397330955e+60,-99.99999999999994,3.747090028555251e+72,-99.99999999999919,200,93.5,33.45740132150196,8008.452055642927,79,79.74683544303798,7.867159323883726,1290.8003181810996
short,atr,4.0,target_50pct,top25,289,59.86159169550172,2.3542457600175326,4652.23925294037,46.74877665940495,-29.614647492557665,-100.0,-100.0,-100.0,-100.0,28,100.0,inf,1682.5081854379732,23,91.30434782608695,18.111750585142918,533.7562909129412
short,atr,4.0,target_50pct,26-50,418,62.44019138755981,3.4390413653439627,11133.183815443641,60.14466441110036,-29.073717171041718,-100.0,-100.0,-100.0,-100.0,47,95.74468085106383,150.898242235023,3245.7952466104016,25,76.0,5.892061976470441,416.7836883076087
short,atr,4.0,target_50pct,51-100,1321,70.0227100681302,5.026616173628053,47125.7855287281,63.599303617299405,-29.554470498166296,-100.0,-100.0,-100.0,-100.0,133,93.23308270676691,39.40397317125597,8974.339691023071,79,82.27848101265823,10.98880332635793,1853.7521327673269
short,atr,4.0,target_50pct,101-200,1151,67.50651607298002,5.427999742483412,37238.40492725736,58.74924404974228,-22.48598315345557,5.988700293445794e+28,-99.99999999883667,-100.0,-100.0,130,90.76923076923077,31.613919923345893,7740.8244994418565,60,78.33333333333333,8.08052922909221,1211.807956850834
short,atr,4.0,atr_trail_2,top25,2628,50.57077625570776,2.4292446802012413,5105.132196980476,6.529000285396415,-2.74973763072468,4.1062015729165263e+43,-99.75691997897542,4.3529816049211477e+52,-99.97148745972018,372,48.38709677419355,1.9249496746283628,455.8325473889644,234,46.15384615384615,2.427690253392397,513.8449178477956
short,atr,4.0,atr_trail_2,26-50,3952,49.03846153846153,2.3879976617501595,8115.739607654734,7.2047595990934745,-2.903219709726126,1.2008661038057245e+65,-99.31372487815874,4.369995082690801e+79,-99.60657395524262,576,45.3125,1.6401593417445743,549.7880304747011,332,50.30120481927711,2.3059293759474313,592.812416816161
short,atr,4.0,atr_trail_2,51-100,12539,50.29906691123694,2.6030794814482605,31248.923613578267,8.045343753012373,-3.127897855691713,1.1334307055057723e+230,-99.5011698593138,4.86799209298569e+244,-99.99717645777189,1713,46.99357851722125,1.7692556741514225,2019.9440719624129,979,52.91113381001021,2.624264116868421,2107.3523375673553
